Country ISO3,Country,Year,Domain,Metric,Value,Unit,Source,Source URL,Loaded at
PAK,Pakistan,2023,Demographics,Population,247504495,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAK,Pakistan,2023,Economics,GDP (current US$),336686348609.266,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAK,Pakistan,2024,Demographics,Population,251269164,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAK,Pakistan,2024,Economics,GDP (current US$),371747087751.306,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAK,Pakistan,2025,Demographics,Population,255219554,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAK,Pakistan,2025,Economics,GDP (current US$),407307214476.222,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2016,Demographics,Population,4029086,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2016,Economics,GDP (current US$),59760858700.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2017,Demographics,Population,4098707,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2017,Economics,GDP (current US$),64327688800.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2018,Demographics,Population,4167860,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2018,Economics,GDP (current US$),67316471200.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2019,Demographics,Population,4234700,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2019,Economics,GDP (current US$),69778991200.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2020,Demographics,Population,4293261,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2020,Economics,GDP (current US$),57059846500.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2021,Demographics,Population,4345405,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2021,Economics,GDP (current US$),67396392500.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2022,Demographics,Population,4400773,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2022,Economics,GDP (current US$),76479304500.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2023,Demographics,Population,4458759,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2023,Economics,GDP (current US$),83812155200.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2024,Demographics,Population,4515577,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2024,Economics,GDP (current US$),86523959100.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PAN,Panama,2025,Demographics,Population,4571189,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PAN,Panama,2025,Economics,GDP (current US$),90462600000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2016,Demographics,Population,30866494,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2016,Economics,GDP (current US$),191898104390.379,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2017,Demographics,Population,31324637,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2017,Economics,GDP (current US$),211007984080.911,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2018,Demographics,Population,31897584,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2018,Economics,GDP (current US$),222597009739.235,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2019,Demographics,Population,32449303,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2019,Economics,GDP (current US$),228346006003.648,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2020,Demographics,Population,32838579,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2020,Economics,GDP (current US$),201409694755.934,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2021,Demographics,Population,33155882,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2021,Economics,GDP (current US$),226406075008.878,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2022,Demographics,Population,33475438,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2022,Economics,GDP (current US$),246169867862.821,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2023,Demographics,Population,33845617,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2023,Economics,GDP (current US$),268025009709.319,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2024,Demographics,Population,34217848,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2024,Economics,GDP (current US$),291751523018.903,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PER,Peru,2025,Demographics,Population,34576665,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PER,Peru,2025,Economics,GDP (current US$),334854659181.893,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2016,Demographics,Population,106735719,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2016,Economics,GDP (current US$),318627003016.731,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2017,Demographics,Population,108119693,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2017,Economics,GDP (current US$),328480736802.76,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2018,Demographics,Population,109465287,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2018,Economics,GDP (current US$),346841896587.313,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2019,Demographics,Population,110804683,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2019,Economics,GDP (current US$),376823402239.136,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2020,Demographics,Population,112081264,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2020,Economics,GDP (current US$),361751145451.597,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2021,Demographics,Population,113100950,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2021,Economics,GDP (current US$),394087359848.11,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2022,Demographics,Population,113964338,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2022,Economics,GDP (current US$),404353369604.631,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2023,Demographics,Population,114891199,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2023,Economics,GDP (current US$),437055627245.138,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2024,Demographics,Population,115843670,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2024,Economics,GDP (current US$),461671157904.74,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PHL,Philippines,2025,Demographics,Population,116786962,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PHL,Philippines,2025,Economics,GDP (current US$),487086123720.417,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2016,Demographics,Population,17797,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2016,Economics,GDP (current US$),303326125.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2017,Demographics,Population,17812,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2017,Economics,GDP (current US$),289983656.25,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2018,Demographics,Population,17814,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2018,Economics,GDP (current US$),288228343.75,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2019,Demographics,Population,17798,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2019,Economics,GDP (current US$),281954000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2020,Demographics,Population,17792,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2020,Economics,GDP (current US$),258985859.375,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2021,Demographics,Population,17783,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2021,Economics,GDP (current US$),235935734.375,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2022,Demographics,Population,17759,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2022,Economics,GDP (current US$),247470812.5,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2023,Demographics,Population,17727,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2023,Economics,GDP (current US$),276157406.25,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2024,Demographics,Population,17695,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2024,Economics,GDP (current US$),321501812.5,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PLW,Palau,2025,Demographics,Population,17663,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PLW,Palau,2025,Economics,GDP (current US$),345000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2016,Demographics,Population,8961718,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2016,Economics,GDP (current US$),20758876952.6232,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2017,Demographics,Population,9178714,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2017,Economics,GDP (current US$),22742699138.356,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2018,Demographics,Population,9394513,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2018,Economics,GDP (current US$),24109780708.0268,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2019,Demographics,Population,9609010,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2019,Economics,GDP (current US$),24750626029.8777,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2020,Demographics,Population,9815746,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2020,Economics,GDP (current US$),23848447849.6081,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2021,Demographics,Population,10012896,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2021,Economics,GDP (current US$),26113409477.7318,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2022,Demographics,Population,10203169,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2022,Economics,GDP (current US$),31653230962.4549,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2023,Demographics,Population,10389635,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2023,Economics,GDP (current US$),30816328065.6492,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2024,Demographics,Population,10576502,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2024,Economics,GDP (current US$),30803971189.4102,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PNG,Papua New Guinea,2025,Demographics,Population,10762817,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PNG,Papua New Guinea,2025,Economics,GDP (current US$),32498658653.8415,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2016,Demographics,Population,37970087,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2016,Economics,GDP (current US$),473259623976.262,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2017,Demographics,Population,37974826,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2017,Economics,GDP (current US$),528356723263.073,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2018,Demographics,Population,37974750,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2018,Economics,GDP (current US$),594616632477.019,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2019,Demographics,Population,37965475,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2019,Economics,GDP (current US$),602683770144.88,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2020,Demographics,Population,37515748,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2020,Economics,GDP (current US$),605914237903.742,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2021,Demographics,Population,36981559,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2021,Economics,GDP (current US$),689170230665.35,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2022,Demographics,Population,36821749,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2022,Economics,GDP (current US$),695607470875.276,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2023,Demographics,Population,36687353,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2023,Economics,GDP (current US$),812451193396.143,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2024,Demographics,Population,36559233,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2024,Economics,GDP (current US$),917767106146.761,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
POL,Poland,2025,Demographics,Population,36435861,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
POL,Poland,2025,Economics,GDP (current US$),1035491784197.44,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2016,Demographics,Population,3480432,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2016,Economics,GDP (current US$),104336700000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2017,Demographics,Population,3410837,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2017,Economics,GDP (current US$),103445500000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2018,Demographics,Population,3290690,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2018,Economics,GDP (current US$),100958100000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2019,Demographics,Population,3302691,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2019,Economics,GDP (current US$),105126400000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2020,Demographics,Population,3281591,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2020,Economics,GDP (current US$),103130900000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2021,Demographics,Population,3262731,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2021,Economics,GDP (current US$),106426600000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2022,Demographics,Population,3220148,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2022,Economics,GDP (current US$),113843700000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2023,Demographics,Population,3203794,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2023,Economics,GDP (current US$),118478754280.882,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2024,Demographics,Population,3202521,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2024,Economics,GDP (current US$),126029527033.705,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRI,Puerto Rico (US),2025,Demographics,Population,3184835,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRI,Puerto Rico (US),2025,Economics,GDP (current US$),129368484000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRK,"Korea, Dem. People's Rep.",2016,Demographics,Population,25698326,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2017,Demographics,Population,25817709,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2018,Demographics,Population,25931147,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2019,Demographics,Population,26037632,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2020,Demographics,Population,26136312,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2021,Demographics,Population,26232534,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2022,Demographics,Population,26328845,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2023,Demographics,Population,26418204,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2024,Demographics,Population,26498823,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRK,"Korea, Dem. People's Rep.",2025,Demographics,Population,26571036,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2016,Demographics,Population,10325452,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2016,Economics,GDP (current US$),206305431241.638,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
